person_id,changed_field_count,changed_fields
P006787,2,marriage_status_norm; origin_place_norm
P006788,2,marriage_status_norm; origin_place_norm
P006789,2,marriage_status_norm; origin_place_norm
P006790,2,marriage_status_norm; origin_place_norm
P006791,2,marriage_status_norm; origin_place_norm
P006792,2,marriage_status_norm; origin_place_norm
P006793,2,marriage_status_norm; origin_place_norm
P006794,3,marriage_status_norm; occupation_norm; origin_place_norm
P006795,2,marriage_status_norm; origin_place_norm
P006796,3,marriage_status_norm; occupation_norm; origin_place_norm
P006797,2,marriage_status_norm; origin_place_norm
P006798,2,marriage_status_norm; origin_place_norm
P006799,3,marriage_status_norm; occupation_norm; origin_place_norm
P006800,2,marriage_status_norm; origin_place_norm
P006801,2,marriage_status_norm; origin_place_norm
P006802,2,marriage_status_norm; origin_place_norm
P006803,2,marriage_status_norm; origin_place_norm
P006804,2,marriage_status_norm; origin_place_norm
P006805,2,marriage_status_norm; origin_place_norm
P006806,3,marriage_status_norm; occupation_norm; origin_place_norm
P006807,2,marriage_status_norm; origin_place_norm
P006808,3,marriage_status_norm; occupation_norm; origin_place_norm
P006809,3,marriage_status_norm; occupation_norm; origin_place_norm
P006810,2,marriage_status_norm; origin_place_norm
P006811,3,marriage_status_norm; occupation_norm; origin_place_norm
P006812,2,marriage_status_norm; origin_place_norm
P006813,2,marriage_status_norm; origin_place_norm
P006814,2,marriage_status_norm; origin_place_norm
P006815,2,marriage_status_norm; origin_place_norm
P006816,2,marriage_status_norm; origin_place_norm
P006817,2,marriage_status_norm; origin_place_norm
P006818,2,marriage_status_norm; origin_place_norm
P006819,2,marriage_status_norm; origin_place_norm
P006820,2,marriage_status_norm; origin_place_norm
P006821,2,marriage_status_norm; origin_place_norm
P006822,3,marriage_status_norm; occupation_norm; origin_place_norm
P006823,3,marriage_status_norm; occupation_norm; origin_place_norm
P006824,2,marriage_status_norm; origin_place_norm
P006825,3,age_months; comments; origin_place_norm
P006826,2,marriage_status_norm; origin_place_norm
P006827,2,marriage_status_norm; origin_place_norm
P006828,2,marriage_status_norm; origin_place_norm
P006829,3,marriage_status_norm; occupation_norm; origin_place_norm
P006830,2,marriage_status_norm; origin_place_norm
P006831,2,marriage_status_norm; origin_place_norm
P006832,3,marriage_status_norm; occupation_norm; origin_place_norm
P006833,3,marriage_status_norm; occupation_norm; origin_place_norm
P006834,3,marriage_status_norm; occupation_norm; origin_place_norm
P006835,2,marriage_status_norm; origin_place_norm
P006836,2,marriage_status_norm; origin_place_norm
P006837,3,marriage_status_norm; occupation_norm; origin_place_norm
P006838,2,marriage_status_norm; origin_place_norm
P006839,3,marriage_status_norm; occupation_norm; origin_place_norm
P006840,2,marriage_status_norm; origin_place_norm
P006841,3,marriage_status_norm; occupation_norm; origin_place_norm
P006842,3,marriage_status_norm; occupation_norm; origin_place_norm
P006843,2,occupation_norm; origin_place_norm
P006844,2,marriage_status_norm; origin_place_norm
P006845,1,marriage_status_norm
P006846,3,marriage_status_norm; occupation_norm; origin_place_norm
P006847,3,marriage_status_norm; occupation_norm; origin_place_norm
P006848,2,marriage_status_norm; origin_place_norm
P006849,2,marriage_status_norm; origin_place_norm
P006850,3,marriage_status_norm; occupation_norm; origin_place_norm
P006851,3,marriage_status_norm; occupation_norm; origin_place_norm
P006852,2,marriage_status_norm; origin_place_norm
P006853,2,marriage_status_norm; origin_place_norm
P006854,1,origin_place_norm
P006855,2,marriage_status_norm; origin_place_norm
P006856,2,marriage_status_norm; origin_place_norm
P006857,3,age_months; comments; origin_place_norm
P006858,2,marriage_status_norm; origin_place_norm
P006859,2,marriage_status_norm; origin_place_norm
P006860,3,marriage_status_norm; occupation_norm; origin_place_norm
P006861,3,marriage_status_norm; occupation_norm; origin_place_norm
P006862,2,marriage_status_norm; origin_place_norm
P006863,2,marriage_status_norm; origin_place_norm
P006864,2,marriage_status_norm; origin_place_norm
P006865,2,marriage_status_norm; origin_place_norm
P006866,3,marriage_status_norm; occupation_norm; origin_place_norm
P006867,2,marriage_status_norm; origin_place_norm
P006868,3,age_months; comments; origin_place_norm
P006869,2,marriage_status_norm; origin_place_norm
P006870,3,marriage_status_norm; occupation_norm; origin_place_norm
P006871,3,marriage_status_norm; occupation_norm; origin_place_norm
P006872,2,marriage_status_norm; origin_place_norm
P006873,2,marriage_status_norm; origin_place_norm
P006874,2,marriage_status_norm; origin_place_norm
P006875,1,origin_place_norm
P006876,2,marriage_status_norm; origin_place_norm
P006877,2,marriage_status_norm; origin_place_norm
P006878,2,marriage_status_norm; origin_place_norm
P006879,2,marriage_status_norm; origin_place_norm
P006880,2,marriage_status_norm; origin_place_norm
P006881,2,marriage_status_norm; origin_place_norm
P006882,2,marriage_status_norm; origin_place_norm
P006883,3,marriage_status_norm; occupation_norm; origin_place_norm
P006884,2,marriage_status_norm; origin_place_norm
P006885,2,marriage_status_norm; origin_place_norm
P006886,2,marriage_status_norm; origin_place_norm
P006887,2,marriage_status_norm; origin_place_norm
P006888,2,marriage_status_norm; origin_place_norm
P006889,3,marriage_status_norm; occupation_norm; origin_place_norm
P006890,2,marriage_status_norm; origin_place_norm
P006891,3,age_months; comments; origin_place_norm
P006892,2,marriage_status_norm; origin_place_norm
P006893,3,marriage_status_norm; occupation_norm; origin_place_norm
P006894,2,marriage_status_norm; origin_place_norm
P006895,3,age_months; comments; origin_place_norm
P006896,3,age_months; comments; origin_place_norm
P006897,2,marriage_status_norm; origin_place_norm
P006898,2,marriage_status_norm; origin_place_norm
P006899,2,marriage_status_norm; origin_place_norm
P006900,2,marriage_status_norm; origin_place_norm
P006901,3,age_months; comments; origin_place_norm
P006902,3,marriage_status_norm; occupation_norm; origin_place_norm
P006903,2,marriage_status_norm; origin_place_norm
P006904,3,marriage_status_norm; occupation_norm; origin_place_norm
P006905,2,marriage_status_norm; origin_place_norm
P006906,2,marriage_status_norm; origin_place_norm
P006907,2,marriage_status_norm; origin_place_norm
P006908,2,marriage_status_norm; origin_place_norm
P006909,2,marriage_status_norm; origin_place_norm
P006910,2,marriage_status_norm; origin_place_norm
P006911,2,marriage_status_norm; origin_place_norm
P006912,2,marriage_status_norm; origin_place_norm
P006913,2,marriage_status_norm; origin_place_norm
P006914,2,marriage_status_norm; origin_place_norm
P006915,2,marriage_status_norm; origin_place_norm
P006916,2,marriage_status_norm; origin_place_norm
P006917,3,marriage_status_norm; occupation_norm; origin_place_norm
P006918,2,marriage_status_norm; origin_place_norm
P006919,2,marriage_status_norm; origin_place_norm
P006920,2,occupation_norm; origin_place_norm
P006921,2,marriage_status_norm; origin_place_norm
P006922,2,marriage_status_norm; origin_place_norm
P006923,3,age_months; comments; origin_place_norm
P006924,3,marriage_status_norm; occupation_norm; origin_place_norm
P006925,2,marriage_status_norm; origin_place_norm
P006926,3,age_months; comments; origin_place_norm
P006927,2,marriage_status_norm; origin_place_norm
P006928,3,marriage_status_norm; occupation_norm; origin_place_norm
P006929,2,marriage_status_norm; origin_place_norm
P006930,2,marriage_status_norm; origin_place_norm
P006931,3,marriage_status_norm; occupation_norm; origin_place_norm
P006932,3,marriage_status_norm; occupation_norm; origin_place_norm
P006933,2,marriage_status_norm; origin_place_norm
P006934,3,marriage_status_norm; occupation_norm; origin_place_norm
P006935,3,marriage_status_norm; occupation_norm; origin_place_norm
P006936,3,marriage_status_norm; occupation_norm; origin_place_norm
P006937,2,marriage_status_norm; origin_place_norm
P006938,2,marriage_status_norm; origin_place_norm
P006939,2,marriage_status_norm; origin_place_norm
P006940,2,marriage_status_norm; origin_place_norm
P006941,2,marriage_status_norm; origin_place_norm
P006942,2,marriage_status_norm; origin_place_norm
P006943,3,marriage_status_norm; occupation_norm; origin_place_norm
P006944,3,marriage_status_norm; occupation_norm; origin_place_norm
P006945,2,marriage_status_norm; origin_place_norm
P006946,2,marriage_status_norm; origin_place_norm
P006947,2,marriage_status_norm; origin_place_norm
P006948,2,marriage_status_norm; origin_place_norm
P006949,2,marriage_status_norm; origin_place_norm
P006950,2,marriage_status_norm; origin_place_norm
P006951,2,marriage_status_norm; origin_place_norm
P006952,2,marriage_status_norm; origin_place_norm
P006953,2,marriage_status_norm; origin_place_norm
P006954,2,marriage_status_norm; origin_place_norm
P006955,2,marriage_status_norm; origin_place_norm
P006956,1,marriage_status_norm
P006957,1,marriage_status_norm
P006958,1,marriage_status_norm
P006959,2,marriage_status_norm; origin_place_norm
P006960,3,marriage_status_norm; occupation_norm; origin_place_norm
P006961,3,marriage_status_norm; occupation_norm; origin_place_norm
P006962,2,marriage_status_norm; origin_place_norm
P006963,2,marriage_status_norm; origin_place_norm
P006964,2,occupation_norm; origin_place_norm
P006965,2,marriage_status_norm; origin_place_norm
P006966,2,marriage_status_norm; origin_place_norm
P006967,2,marriage_status_norm; origin_place_norm
P006968,3,marriage_status_norm; occupation_norm; origin_place_norm
P006969,2,marriage_status_norm; origin_place_norm
P006970,2,marriage_status_norm; origin_place_norm
P006971,2,marriage_status_norm; origin_place_norm
P006972,2,marriage_status_norm; origin_place_norm
P006973,2,marriage_status_norm; origin_place_norm
P006974,2,marriage_status_norm; origin_place_norm
P006975,3,marriage_status_norm; occupation_norm; origin_place_norm
P006976,2,marriage_status_norm; origin_place_norm
P006977,3,marriage_status_norm; occupation_norm; origin_place_norm
P006978,2,marriage_status_norm; origin_place_norm
P006979,3,age_months; comments; origin_place_norm
P006980,2,marriage_status_norm; origin_place_norm
P006981,2,marriage_status_norm; origin_place_norm
P006982,2,marriage_status_norm; origin_place_norm
P006983,3,marriage_status_norm; occupation_norm; origin_place_norm
P006984,2,marriage_status_norm; origin_place_norm
P006985,3,marriage_status_norm; occupation_norm; origin_place_norm
P006986,2,marriage_status_norm; origin_place_norm
P006987,3,marriage_status_norm; occupation_norm; origin_place_norm
P006988,3,marriage_status_norm; occupation_norm; origin_place_norm
P006989,3,marriage_status_norm; occupation_norm; origin_place_norm
P006990,2,marriage_status_norm; origin_place_norm
P006991,2,marriage_status_norm; origin_place_norm
P006992,2,marriage_status_norm; origin_place_norm
P006994,2,marriage_status_norm; origin_place_norm
P006995,2,marriage_status_norm; origin_place_norm
P006996,2,marriage_status_norm; origin_place_norm
P006997,3,marriage_status_norm; occupation_norm; origin_place_norm
P006998,2,marriage_status_norm; origin_place_norm
P006999,2,marriage_status_norm; origin_place_norm
P007000,2,marriage_status_norm; origin_place_norm
P007001,2,marriage_status_norm; origin_place_norm
P007002,2,marriage_status_norm; origin_place_norm
P007003,3,marriage_status_norm; occupation_norm; origin_place_norm
P007004,2,marriage_status_norm; origin_place_norm
P007005,3,marriage_status_norm; occupation_norm; origin_place_norm
P007006,2,marriage_status_norm; origin_place_norm
P007007,2,marriage_status_norm; origin_place_norm
P007008,3,marriage_status_norm; occupation_norm; origin_place_norm
P007009,2,marriage_status_norm; origin_place_norm
P007010,2,marriage_status_norm; origin_place_norm
P007011,3,age_months; comments; origin_place_norm
P007012,3,marriage_status_norm; occupation_norm; origin_place_norm
P007013,3,marriage_status_norm; occupation_norm; origin_place_norm
P007014,2,marriage_status_norm; origin_place_norm
P007015,2,marriage_status_norm; origin_place_norm
P007016,2,marriage_status_norm; origin_place_norm
P007017,2,marriage_status_norm; origin_place_norm
P007018,3,marriage_status_norm; occupation_norm; origin_place_norm
P007019,3,marriage_status_norm; occupation_norm; origin_place_norm
P007020,2,marriage_status_norm; origin_place_norm
P007021,2,marriage_status_norm; origin_place_norm
P007022,2,marriage_status_norm; origin_place_norm
P007023,2,marriage_status_norm; origin_place_norm
P007024,3,marriage_status_norm; occupation_norm; origin_place_norm
P007025,3,marriage_status_norm; occupation_norm; origin_place_norm
P007026,2,marriage_status_norm; origin_place_norm
P007027,3,marriage_status_norm; occupation_norm; origin_place_norm
P007028,3,marriage_status_norm; occupation_norm; origin_place_norm
P007029,2,marriage_status_norm; origin_place_norm
P007030,3,marriage_status_norm; occupation_norm; origin_place_norm
P007031,2,marriage_status_norm; origin_place_norm
P007032,2,marriage_status_norm; origin_place_norm
P007033,2,marriage_status_norm; origin_place_norm
P007034,2,marriage_status_norm; origin_place_norm
P007035,2,marriage_status_norm; origin_place_norm
P007036,2,marriage_status_norm; origin_place_norm
P007037,3,age_months; comments; origin_place_norm
P007038,2,marriage_status_norm; origin_place_norm
P007039,2,marriage_status_norm; origin_place_norm
P007040,2,marriage_status_norm; origin_place_norm
P007041,3,age_months; comments; origin_place_norm
P007042,2,marriage_status_norm; origin_place_norm
P007043,3,marriage_status_norm; occupation_norm; origin_place_norm
P007044,2,marriage_status_norm; origin_place_norm
P007045,2,marriage_status_norm; origin_place_norm
P007046,3,marriage_status_norm; occupation_norm; origin_place_norm
P007047,2,marriage_status_norm; origin_place_norm
P007048,3,marriage_status_norm; occupation_norm; origin_place_norm
P007049,2,marriage_status_norm; origin_place_norm
P007050,2,marriage_status_norm; origin_place_norm
P007051,2,marriage_status_norm; origin_place_norm
P007052,2,marriage_status_norm; origin_place_norm
